UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Tool Wear Failure,Heat Dissipation Failure,Power Failure,Overstrain Failure,Random Failure,install_date,idle_time,cycle_time
7737,H37150,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,0,16-09-2020,89,178.78
7738,M22597,M,300.5,312,1985,19.3,143,0,0,0,0,0,0,09-09-2019,27,177.26
7739,M22598,M,300.5,312,1263,60.8,146,0,0,0,0,0,0,25-02-2015,119,286
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,11-03-2017,48,271.02
7741,L54920,L,300.5,312,1453,45.1,151,0,0,0,0,0,0,08-09-2015,36,163.18
7742,L54921,L,300.5,312,1478,39,153,0,0,0,0,0,0,18-04-2022,73,139.55
7743,M22602,M,300.5,311.9,1323,57.9,155,0,0,0,0,0,0,13-02-2016,14,120.03
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,12-06-2019,117,164.15
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,08-06-2021,60,114.05
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,29-06-2017,93,216.1
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,23-12-2024,115,192.8
7748,M22607,M,300.5,311.8,1331,55.3,167,0,0,0,0,0,0,05-10-2017,32,92.75
7749,L54928,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,0,26-10-2022,24,203.21
7750,L54929,L,300.4,311.6,1674,33,172,0,0,0,0,0,0,27-01-2015,106,80.51
7751,L54930,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0,13-01-2024,68,296.83
7752,M22611,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0,02-03-2016,101,214.02
7753,M22612,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0,01-03-2019,7,135.37
7754,M22613,M,300.5,311.8,1591,42,182,0,0,0,0,0,0,07-12-2023,36,27.37
7755,M22614,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0,08-09-2016,22,73.76
7756,M22615,M,300.4,311.8,1362,47.6,188,0,0,0,0,0,0,14-10-2022,47,244.33
7757,L54936,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,28-01-2024,105,278.54
7758,M22617,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0,12-09-2015,24,121.9
7759,L54938,L,300.4,311.8,1689,30.8,196,0,0,0,0,0,0,13-12-2021,96,242.8
7760,L54939,L,300.4,311.8,1272,59.2,198,1,0,0,0,1,0,03-12-2019,70,134.6
7761,M22620,M,300.4,311.7,1511,33,200,0,0,0,0,0,0,11-12-2018,48,252.31
7762,H37175,H,300.4,311.6,1715,30.8,203,0,0,0,0,0,0,06-05-2024,5,217.03
7763,M22622,M,300.3,311.5,1400,43.8,0,0,0,0,0,0,0,31-03-2016,7,297.12
7764,L54943,L,300.4,311.6,1200,76.6,3,1,0,0,1,0,0,17-07-2015,72,131.14
7765,M22624,M,300.4,311.7,1555,38.7,5,0,0,0,0,0,0,28-09-2017,108,60.35
7766,H37179,H,300.3,311.6,1427,56.2,8,0,0,0,0,0,0,19-12-2017,36,286.8
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,04-03-2015,56,230.6
7768,H37181,H,300.2,311.4,1319,54.6,15,0,0,0,0,0,0,26-06-2015,37,261.72
7769,M22628,M,300.2,311.4,1960,20.9,20,0,0,0,0,0,0,13-11-2019,16,289.26
7770,L54949,L,300.3,311.5,1552,38.9,23,0,0,0,0,0,0,21-12-2017,12,239.09
7771,L54950,L,300.3,311.5,1548,32.2,25,0,0,0,0,0,0,23-03-2020,45,226.43
7772,L54951,L,300.3,311.6,1709,29.5,27,0,0,0,0,0,0,12-09-2023,37,111.3
7773,H37186,H,300.3,311.5,1464,41,29,0,0,0,0,0,0,23-07-2024,25,26.78
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,07-08-2024,41,196.5
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0,14-07-2015,104,294.27
7776,L54955,L,300.3,311.5,1663,33.6,38,0,0,0,0,0,0,20-12-2018,16,115.43
7777,M22636,M,300.3,311.5,1445,47.3,40,0,0,0,0,0,0,07-01-2017,118,197.79
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,19-02-2022,59,46.58
7779,L54958,L,300.4,311.6,1517,39,45,0,0,0,0,0,0,27-04-2021,14,38.38
7780,L54959,L,300.5,311.7,1811,26.8,47,0,0,0,0,0,0,11-06-2016,105,275.53
7781,L54960,L,300.4,311.6,1815,23.5,49,0,0,0,0,0,0,01-06-2016,113,149.81
7782,L54961,L,300.4,311.7,1513,40,51,0,0,0,0,0,0,03-08-2023,19,30.37
7783,M22642,M,300.4,311.6,1518,36.4,53,0,0,0,0,0,0,06-07-2015,27,93.95
7784,L54963,L,300.3,311.5,1667,28.8,56,0,0,0,0,0,0,14-12-2023,67,106.92
7785,L54964,L,300.3,311.5,1403,60.1,58,0,0,0,0,0,0,04-09-2024,116,195.85
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,11-05-2021,41,134.02
7787,L54966,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,27-09-2024,114,250.92
7788,L54967,L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,28-07-2017,75,151.4
7789,M22648,M,300.2,311.5,1547,40.9,66,0,0,0,0,0,0,13-08-2021,34,256.75
7790,L54969,L,300.2,311.5,1495,38.5,69,0,0,0,0,0,0,29-03-2023,58,50.3
7791,L54970,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,20-12-2017,95,152.17
7792,L54971,L,300.1,311.4,1418,47.7,73,0,0,0,0,0,0,08-04-2020,84,156.97
7793,H37206,H,300.1,311.4,1485,40.4,75,0,0,0,0,0,0,22-01-2020,11,115.02
7794,L54973,L,300.1,311.5,1434,40.8,80,0,0,0,0,0,0,19-10-2020,52,102.73
7795,M22654,M,300.2,311.6,1415,55.8,82,0,0,0,0,0,0,03-07-2022,104,195.76
7796,H37209,H,300.1,311.6,1674,29.6,85,0,0,0,0,0,0,01-10-2018,104,241.39
7797,L54976,L,300.1,311.5,1454,52.4,90,0,0,0,0,0,0,15-05-2023,1,189.32
7798,L54977,L,300,311.4,1476,39,92,0,0,0,0,0,0,29-09-2016,44,195.26
7799,L54978,L,300,311.5,1812,28.3,94,0,0,0,0,0,0,10-09-2020,63,245.78
7800,L54979,L,300,311.4,1374,41.9,96,0,0,0,0,0,0,07-04-2017,4,37.87
7801,M22660,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,23-04-2022,95,67.05
7802,L54981,L,300,311.4,1383,49.6,101,0,0,0,0,0,0,08-06-2019,47,261.23
7803,L54982,L,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,21-12-2018,24,252.13
7804,M22663,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,20-12-2016,28,121.24
7805,M22664,M,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,15-02-2020,113,258.9
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,04-09-2023,54,215.59
7807,L54986,L,300,311.5,1349,48.6,113,0,0,0,0,0,0,05-02-2019,60,127.47
7808,M22667,M,300,311.5,1451,49,115,0,0,0,0,0,0,24-04-2023,39,200.71
7809,L54988,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,01-05-2016,54,89.6
7810,M22669,M,300,311.4,1537,35.4,120,0,0,0,0,0,0,15-02-2019,26,245.61
7811,L54990,L,300.1,311.5,2218,17,123,0,0,0,0,0,0,12-06-2017,86,299.71
7812,M22671,M,300,311.4,1466,39,125,0,0,0,0,0,0,29-07-2017,8,161.63
7813,L54992,L,300,311.5,1666,32,128,0,0,0,0,0,0,29-07-2015,62,70.79
7814,L54993,L,300,311.5,1455,41.7,130,0,0,0,0,0,0,03-05-2021,79,90.62
7815,L54994,L,300,311.4,1927,24.6,132,0,0,0,0,0,0,27-06-2024,94,102.56
7816,M22675,M,299.9,311.3,1703,28.4,134,0,0,0,0,0,0,21-03-2021,109,175.12
7817,L54996,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0,19-07-2015,103,216.7
7818,H37231,H,299.8,311.3,1785,25.4,139,0,0,0,0,0,0,03-08-2023,58,197.66
7819,L54998,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0,25-12-2016,40,249.99
7820,L54999,L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,17-08-2018,36,140.16
7821,M22680,M,299.8,311.2,1706,29.2,148,0,0,0,0,0,0,20-11-2022,16,83.97
7822,L55001,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0,22-11-2017,100,192.6
7823,H37236,H,299.9,311.3,1413,41.8,153,0,0,0,0,0,0,04-10-2019,52,145.65
7824,L55003,L,300,311.3,1484,53.2,158,0,0,0,0,0,0,08-01-2024,91,162.66
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,26-10-2024,99,79.44
7826,M22685,M,299.9,311.2,1579,35.5,162,0,0,0,0,0,0,30-08-2022,119,56.34
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,15-04-2023,103,158.69
7828,M22687,M,299.8,311.1,1452,44.3,167,0,0,0,0,0,0,14-02-2021,52,158.37
7829,M22688,M,299.8,311.1,1562,35.7,170,0,0,0,0,0,0,26-09-2020,112,105.68
7830,L55009,L,299.8,311.2,1664,28.3,173,0,0,0,0,0,0,23-12-2024,27,237.09
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0,12-11-2019,25,276.28
7832,M22691,M,300,311.4,1533,42.6,180,0,0,0,0,0,0,27-01-2023,24,85.85
7833,L55012,L,300,311.4,1484,37,183,0,0,0,0,0,0,14-09-2021,39,268.75
7834,L55013,L,300,311.4,1604,38.7,185,0,0,0,0,0,0,26-02-2017,63,176.94
7835,L55014,L,300,311.4,1483,45.6,187,0,0,0,0,0,0,10-10-2022,4,204.6
7836,L55015,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,25-01-2020,61,92.24
7837,L55016,L,300.1,311.4,1604,35,191,0,0,0,0,0,0,12-05-2015,31,235.45
7838,L55017,L,300.2,311.5,1685,31,193,0,0,0,0,0,0,23-02-2024,10,22.13
7839,L55018,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0,24-08-2021,113,161.05
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,11-12-2023,103,105.88
7841,L55020,L,300.2,311.6,1606,31,199,0,0,0,0,0,0,19-08-2024,95,168.83
7842,L55021,L,300.1,311.5,1471,47.2,201,0,0,0,0,0,0,03-04-2016,0,64.85
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,26-10-2017,99,57.94
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,28-04-2017,18,61.12
7845,L55024,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,25-05-2021,77,94.54
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,11-08-2022,83,169.2
7847,M22706,M,300.2,311.6,1608,35,212,0,0,0,0,0,0,14-10-2017,6,68.38
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,24-04-2017,49,117.1
7849,H37262,H,300.2,311.6,1547,37.7,217,0,0,0,0,0,0,12-09-2023,96,191.24
7850,M22709,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,16-02-2023,55,244.33
7851,M22710,M,300.3,311.7,1447,36.8,0,0,0,0,0,0,0,10-07-2023,11,288.5
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,26-03-2022,35,277.86
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,04-12-2023,55,259.14
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,06-05-2017,3,75.5
7855,L55034,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0,13-09-2017,25,35.71
7856,M22715,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0,03-09-2016,116,111.54
7857,L55036,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,05-12-2022,18,43.82
7858,L55037,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,05-06-2015,95,165.13
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,08-12-2024,57,69.12
7860,M22719,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,30-03-2016,69,34.28
7861,L55040,L,300.5,312,1415,44.6,23,0,0,0,0,0,0,26-09-2019,99,44.38
7862,L55041,L,300.5,312,1498,42.9,25,0,0,0,0,0,0,06-04-2018,63,105.53
7863,M22722,M,300.5,312,1382,54.1,27,0,0,0,0,0,0,07-12-2023,8,245.46
7864,M22723,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0,02-03-2015,54,89.71
7865,L55044,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,13-04-2021,20,74.47
7866,L55045,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0,07-11-2021,11,102.68
7867,L55046,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0,31-05-2024,67,149.63
7868,L55047,L,300.5,312,1461,38.1,39,0,0,0,0,0,0,22-12-2022,42,135.43
7869,H37282,H,300.4,311.9,1438,46.7,41,0,0,0,0,0,1,26-07-2018,58,179.09
7870,M22729,M,300.5,312,1779,27.7,46,0,0,0,0,0,0,09-03-2017,38,182.69
7871,M22730,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0,12-04-2020,12,71.38
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0,17-07-2019,3,111.33
7873,L55052,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0,18-03-2018,60,121.99
7874,L55053,L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0,15-09-2024,19,94.93
7875,L55054,L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0,10-12-2024,12,136.45
7876,L55055,L,300.7,312.3,1898,24,60,0,0,0,0,0,0,07-02-2017,61,256.71
7877,H37290,H,300.7,312.2,1335,49,62,0,0,0,0,0,0,01-08-2022,65,119.12
7878,L55057,L,300.7,312.3,1420,53.8,67,0,0,0,0,0,0,14-08-2020,108,293.37
7879,L55058,L,300.7,312.3,1418,49,69,0,0,0,0,0,0,29-06-2021,0,106.08
7880,M22739,M,300.8,312.3,1535,40.3,71,0,0,0,0,0,0,27-01-2015,37,39.99
7881,H37294,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0,21-10-2022,55,296.27
7882,L55061,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0,22-01-2024,36,295.81
7883,H37296,H,300.7,312.3,1670,27.3,81,0,0,0,0,0,0,02-09-2020,44,95.8
7884,H37297,H,300.7,312.3,1446,45.4,86,0,0,0,0,0,0,24-04-2016,87,56.66
7885,L55064,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0,24-08-2018,32,182.33
7886,L55065,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0,18-02-2016,83,239.75
7887,M22746,M,300.6,312.2,2174,18.5,95,0,0,0,0,0,0,06-06-2015,86,67.12
7888,L55067,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0,16-01-2015,77,137.61
7889,L55068,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0,29-10-2016,27,207.31
7890,M22749,M,300.7,312.4,1371,61.7,102,0,0,0,0,0,0,03-02-2018,53,271.33
7891,L55070,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0,03-04-2022,96,223.03
7892,L55071,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0,18-08-2017,64,127.64
7893,M22752,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0,20-02-2016,29,161.97
7894,L55073,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0,24-10-2023,57,167.44
7895,M22754,M,300.8,312.6,1588,35.6,114,0,0,0,0,0,0,03-05-2020,92,164.79
7896,L55075,L,300.8,312.6,1422,50,117,0,0,0,0,0,0,14-09-2023,105,42.11
7897,L55076,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0,27-05-2018,37,255.25
7898,L55077,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0,20-09-2017,108,246.52
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0,19-10-2017,83,70.03
7900,L55079,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0,15-03-2015,88,20.42
7901,L55080,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0,11-02-2019,17,265.08
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0,15-03-2017,4,157.7
7903,M22762,M,300.7,312.3,1430,47.2,131,0,0,0,0,0,0,09-12-2020,58,224.24
7904,L55083,L,300.8,312.3,1435,44.8,134,0,0,0,0,0,0,29-11-2021,91,57.81
7905,M22764,M,300.8,312.4,1811,25.1,136,0,0,0,0,0,0,25-03-2022,99,66.73
7906,M22765,M,300.8,312.4,1465,43.7,139,0,0,0,0,0,0,03-09-2020,7,91.41
7907,L55086,L,300.9,312.4,1372,51,142,0,0,0,0,0,0,18-09-2020,83,210.72
7908,L55087,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0,10-11-2021,111,285.59
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,03-04-2015,15,183
7910,L55089,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0,24-09-2022,2,286.74
7911,M22770,M,300.8,312.2,1664,25.7,150,0,0,0,0,0,0,18-01-2023,44,109.93
7912,L55091,L,300.7,312.1,1512,36.9,153,0,0,0,0,0,0,07-03-2023,16,106.48
7913,L55092,L,300.7,312.1,1498,44,155,0,0,0,0,0,0,16-08-2020,90,86.21
7914,L55093,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0,24-01-2020,38,203.24
7915,H37328,H,300.7,312.1,1490,43.1,159,0,0,0,0,0,0,18-09-2023,15,139.17
7916,H37329,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0,01-02-2017,96,228.1
7917,L55096,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0,16-08-2021,2,141.36
7918,L55097,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0,16-11-2019,86,61.71
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,28-11-2021,58,95.89
7920,L55099,L,300.8,312,1496,40,175,0,0,0,0,0,0,05-04-2019,66,291.85
7921,L55100,L,300.8,312,1382,49.3,177,0,0,0,0,0,0,17-02-2015,82,135.43
7922,L55101,L,300.7,311.9,1419,47.7,179,0,0,0,0,0,0,28-12-2018,81,196.85
7923,L55102,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0,13-11-2023,108,188.19
7924,M22783,M,300.8,312,1450,45,183,0,0,0,0,0,0,20-09-2022,2,172.43
7925,H37338,H,300.7,311.9,1389,46.5,186,0,0,0,0,0,0,19-06-2024,95,148.85
7926,M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0,02-01-2020,113,72.69
7927,L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0,04-12-2024,85,120.94
7928,L55107,L,300.7,311.9,1476,42,196,0,0,0,0,0,0,12-01-2016,9,265.51
7929,L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0,05-09-2020,40,134.13
7930,M22789,M,300.6,311.6,1669,29.2,200,0,0,0,0,0,0,02-11-2017,69,65.38
7931,L55110,L,300.6,311.6,1455,48,203,0,0,0,0,0,0,14-11-2020,71,176.85
7932,L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0,18-09-2019,75,22.11
7933,L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0,22-06-2022,103,182.53
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0,09-11-2020,39,218.69
7935,M22794,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0,13-08-2023,27,184.42
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0,09-10-2020,114,232.26
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0,12-07-2017,59,190.86
7938,L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0,15-02-2022,94,247.59
7939,L55118,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0,06-04-2017,94,110.49
7940,L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0,26-11-2019,23,198.14
7941,M22800,M,300.7,311.7,1532,40,0,0,0,0,0,0,0,09-10-2017,98,221.69
7942,M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0,20-06-2021,110,270.46
7943,L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0,16-02-2021,86,156.84
7944,L55123,L,300.8,311.7,1753,29,8,0,0,0,0,0,0,06-04-2015,28,122.81
7945,L55124,L,300.8,311.7,1414,49,10,0,0,0,0,0,0,14-09-2024,82,126.34
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0,16-02-2021,2,177.59
7947,L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0,21-05-2016,117,161.91
7948,L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0,23-12-2016,69,32.09
7949,L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0,09-07-2015,92,89.61
7950,M22809,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0,22-02-2015,19,256.77
7951,L55130,L,300.8,311.6,1568,36,23,0,0,0,0,0,0,17-03-2022,58,164.59
7952,M22811,M,300.9,311.8,1843,24.5,25,0,0,0,0,0,0,14-08-2019,41,187.26
7953,M22812,M,300.9,311.9,1480,40.9,28,0,0,0,0,0,0,16-02-2015,28,132.84
7954,L55133,L,301,312,1447,36.8,31,0,0,0,0,0,0,04-02-2021,47,161.92
7955,L55134,L,301,311.9,1454,41.9,33,0,0,0,0,0,0,29-04-2020,37,272.01
7956,M22815,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0,06-07-2023,54,26.25
7957,H37370,H,300.9,311.9,1513,38,38,0,0,0,0,0,0,31-07-2020,93,249.01
7958,H37371,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0,23-09-2018,3,266.41
7959,L55138,L,301,312.1,1377,49.9,48,0,0,0,0,0,0,09-07-2020,39,241.61
7960,L55139,L,301,312.1,1585,32.3,50,0,0,0,0,0,0,19-11-2024,82,97.55
7961,H37374,H,301.1,312.2,1491,42.6,52,0,0,0,0,0,0,30-01-2021,19,21.39
7962,L55141,L,301,312.2,1264,59,57,0,0,0,0,0,0,20-08-2024,12,283.08
7963,L55142,L,301,312.2,1372,47,59,0,0,0,0,0,0,24-12-2017,106,249.24
7964,L55143,L,301,312.2,1510,39.9,61,0,0,0,0,0,0,13-07-2024,80,197.74
7965,L55144,L,300.9,312.1,1423,40.2,63,0,0,0,0,0,0,07-11-2022,35,161.29
7966,L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0,09-11-2020,108,180.26
7967,L55146,L,301,312.2,1602,35.9,67,0,0,0,0,0,0,02-05-2022,5,132.99
7968,M22827,M,301,312.2,1629,32.6,69,0,0,0,0,0,0,28-12-2024,40,212.68
7969,L55148,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0,31-12-2024,51,84.54
7970,L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0,17-05-2024,14,296.35
7971,M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0,19-07-2020,4,86.42
7972,L55151,L,301,312.1,1405,46.1,79,0,0,0,0,0,0,03-11-2016,66,182.09
7973,L55152,L,301.1,312.2,1397,54.9,81,0,0,0,0,0,0,04-12-2018,67,270.19
7974,L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0,14-03-2022,118,290.66
7975,L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0,27-05-2015,56,43.32
7976,M22835,M,301.2,312.3,1548,38.3,87,0,0,0,0,0,0,09-11-2023,66,260.6
7977,H37390,H,301.2,312.4,1395,47.8,90,0,0,0,0,0,0,12-08-2020,49,115.55
7978,L55157,L,301.2,312.4,1378,59,95,0,0,0,0,0,0,02-10-2015,26,30.89
7979,L55158,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,0,20-01-2022,13,280.28
7980,M22839,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0,05-06-2021,21,28.72
7981,M22840,M,301.2,312.4,1505,39.6,102,0,0,0,0,0,0,26-08-2015,110,185.72
7982,L55161,L,301,312.3,1445,36.4,105,0,0,0,0,0,0,19-05-2022,41,79.1
7983,L55162,L,301,312.3,1488,42.6,107,0,0,0,0,0,0,01-08-2022,80,211.34
7984,L55163,L,301,312.2,1601,33,109,0,0,0,0,0,0,17-12-2022,79,47.36
7985,L55164,L,301,312.3,1550,34.9,111,0,0,0,0,0,0,23-04-2023,65,223.95
7986,L55165,L,301,312.2,1540,34.1,113,0,0,0,0,0,0,07-05-2024,89,140.9
7987,L55166,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0,23-05-2022,89,142.31
7988,H37401,H,301,312.2,1489,40.3,117,0,0,0,0,0,0,28-11-2023,24,285.53
7989,L55168,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0,06-10-2023,46,195.4
7990,L55169,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0,09-11-2017,62,49.33
7991,M22850,M,301.1,312.4,1809,25.1,126,0,0,0,0,0,0,28-03-2024,43,186.5
7992,L55171,L,301.1,312.3,1534,39,129,0,0,0,0,0,0,15-07-2022,85,205.28
7993,M22852,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,0,17-04-2020,22,254.23
7994,L55173,L,301.1,312.3,1595,31.9,134,0,0,0,0,0,0,01-10-2024,59,94.1
7995,L55174,L,301,312.3,1424,43.5,136,0,0,0,0,0,0,17-09-2019,19,183.77
7996,L55175,L,301,312.2,1776,28.8,138,0,0,0,0,0,0,23-01-2019,73,299.66
7997,M22856,M,301,312.2,1499,41.5,140,0,0,0,0,0,0,12-05-2022,38,279.71
7998,M22857,M,301,312.2,2710,9.7,143,1,0,0,1,0,0,03-03-2017,79,115.93
7999,L55178,L,300.9,312.1,1359,51.7,146,0,0,0,0,0,0,12-07-2018,1,89.64
8000,M22859,M,300.9,312.1,1617,31,148,0,0,0,0,0,0,17-12-2016,50,222.42
8001,M22860,M,300.8,312,1443,53.3,151,0,0,0,0,0,0,09-06-2017,3,192.89
8002,L55181,L,300.8,312,1374,50.2,154,0,0,0,0,0,0,11-02-2015,77,140.08
8003,M22862,M,300.9,312.1,1851,23,156,0,0,0,0,0,0,21-05-2018,32,181.97
8004,M22863,M,300.8,312,1274,67.3,159,0,0,0,0,0,0,07-09-2015,19,245.24
8005,L55184,L,300.9,312,1533,44,162,0,0,0,0,0,0,27-08-2020,17,53.92
8006,L55185,L,300.8,312,1477,37.3,164,0,0,0,0,0,0,13-05-2023,21,162.04
8007,L55186,L,300.9,312.1,1462,46,166,0,0,0,0,0,0,06-12-2024,6,218.91
8008,M22867,M,301,312.1,1664,28.4,168,0,0,0,0,0,0,19-08-2018,67,39.89
8009,L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0,16-05-2018,83,42.51
8010,H37423,H,300.9,312,2129,17.8,173,0,0,0,0,0,0,09-07-2021,97,59.86
8011,L55190,L,300.8,311.8,1323,61.1,178,0,0,0,0,0,0,05-12-2016,65,118.99
8012,L55191,L,300.8,311.8,1427,43.3,180,0,0,0,0,0,0,14-03-2016,36,161.45
